seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
11257,PUCT,1.0731119284263024,27,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (8, 17), (8, 18)]"
17032,VI,0.014299165634881882,43,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 10), (2, 11), (2, 12), (2, 13), (3, 13), (3, 14), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 18), (6, 18), (7, 18), (7, 17), (6, 17), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (12, 17), (13, 17), (13, 16), (13, 15), (13, 14), (13, 13), (14, 13), (15, 13), (15, 12), (15, 11)]",Goal Reached,,
17032,VIN,0.007820880931356678,47,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (2, 15), (3, 15), (4, 15), (4, 16), (4, 17), (4, 18), (5, 18), (6, 18), (7, 18), (8, 18), (8, 17), (7, 17), (6, 17), (5, 17), (6, 17), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (12, 17), (13, 17), (13, 16), (13, 15), (13, 14), (13, 13), (14, 13), (15, 13), (15, 12), (15, 11)]",
17032,PUCT,1.0566552618275518,47,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (2, 15), (3, 15), (4, 15), (4, 16), (4, 17), (4, 18), (5, 18), (6, 18), (7, 18), (8, 18), (8, 17), (7, 17), (6, 17), (5, 17), (6, 17), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (12, 17), (13, 17), (13, 16), (13, 15), (13, 14), (13, 13), (14, 13), (15, 13), (15, 12), (15, 11)]"
12278,VI,0.022967314018922692,69,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 5), (7, 5), (7, 4), (7, 5), (7, 6), (7, 5), (7, 4), (8, 4), (7, 4), (6, 4), (5, 4), (5, 3), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (5, 8), (6, 8), (6, 9), (6, 10), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7), (10, 7), (10, 6), (11, 6), (12, 6), (12, 5), (12, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (11, 13), (11, 14), (11, 15), (10, 15), (11, 15), (12, 15), (12, 14), (12, 15), (12, 16), (11, 16), (10, 16)]",Goal Reached,,
12278,VIN,0.007632580670443448,22,False,,collision,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 5), (7, 5), (7, 6), (7, 5), (7, 4), (8, 4), (8, 3), (9, 3), (10, 3)]",
12278,PUCT,1.0322659075260163,201,False,,Max Steps Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 5), (7, 5), (7, 6), (7, 5), (7, 4), (8, 4), (8, 3), (9, 3), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2), (10, 3), (10, 2)]"
11479,VI,0.02508851687113444,46,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 12), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (12, 10), (13, 10), (14, 10), (15, 10), (16, 10), (17, 10), (18, 10), (19, 10)]",Goal Reached,,
11479,VIN,0.0077710054358657524,50,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 3), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 12), (5, 11), (5, 10), (4, 10), (4, 11), (3, 11), (2, 11), (2, 10), (3, 10), (4, 10), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (18, 11), (19, 11), (19, 10)]",
11479,PUCT,1.085957566086127,50,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 12), (5, 11), (5, 10), (4, 10), (4, 11), (3, 11), (2, 11), (2, 10), (3, 10), (4, 10), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (18, 11), (19, 11), (19, 10)]"
11353,VI,0.024567295865314764,42,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (8, 6), (8, 7), (9, 7), (10, 7), (11, 7), (11, 8), (11, 9), (11, 10), (12, 10), (13, 10), (14, 10), (15, 10), (15, 11), (15, 12), (15, 13), (14, 13), (14, 12), (13, 12), (13, 11), (12, 11), (11, 11), (10, 11), (10, 10), (9, 10), (9, 9), (9, 8), (9, 7), (9, 6)]",Goal Reached,,
