seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_replan
14392,VIN_REPLAN,0.005524932292469761,57,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 1), (11, 1), (11, 2), (11, 3), (10, 3), (10, 4), (10, 5), (11, 5), (11, 6), (11, 7), (11, 7), (12, 7), (12, 8), (12, 9), (11, 9), (11, 10), (11, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (13, 9), (13, 9), (12, 9), (12, 8), (12, 7), (13, 7), (13, 6), (13, 5), (14, 5), (14, 5), (13, 5), (13, 6), (13, 7), (14, 7), (14, 8), (14, 8), (15, 8), (15, 9), (15, 10), (15, 11), (14, 11), (13, 11), (12, 11)]"
16443,VI,0.017967700958251953,8,True,"[(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 2), (4, 3)]",Goal Reached,,
16443,VIN,0.0075991494315011164,8,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (4, 2), (4, 3)]",
16443,VIN_REPLAN,0.006756633520126343,8,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (4, 2), (4, 3)]"
8900,VI,0.020345457016475617,64,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 9), (1, 10), (1, 11), (1, 12), (2, 12), (2, 11), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (7, 8), (8, 8), (9, 8), (9, 7), (10, 7), (11, 7), (11, 6), (12, 6), (13, 6), (14, 6), (14, 5), (13, 5), (12, 5), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 11), (13, 11), (13, 12), (14, 12), (14, 11), (15, 11), (15, 12), (15, 13), (14, 13), (13, 13), (13, 12), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 10), (9, 9), (8, 9), (8, 8), (8, 7)]",Goal Reached,,
8900,VIN,0.007387313289918761,70,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (2, 12), (2, 13), (3, 13), (4, 13), (4, 12), (4, 11), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (8, 9), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7), (11, 6), (12, 6), (13, 6), (14, 6), (14, 5), (13, 5), (12, 5), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 11), (13, 11), (14, 11), (15, 11), (15, 12), (14, 12), (13, 12), (13, 13), (14, 13), (15, 13), (14, 13), (13, 13), (13, 12), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 10), (8, 10), (8, 9), (8, 8), (8, 7)]",
8900,VIN_REPLAN,0.007067016933275306,69,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (2, 12), (2, 13), (3, 13), (4, 13), (4, 12), (4, 11), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (8, 9), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7), (11, 6), (12, 6), (13, 6), (14, 6), (14, 5), (14, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (15, 11), (14, 11), (15, 11), (15, 12), (14, 12), (13, 12), (13, 13), (14, 13), (15, 13), (14, 13), (13, 13), (13, 12), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 10), (8, 10), (8, 9), (8, 8), (8, 7)]"
6329,VI,0.014021545648574829,25,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (1, 8), (2, 8), (3, 8), (4, 8), (4, 7), (4, 6), (4, 5), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 10), (5, 10), (5, 11)]",Goal Reached,,
6329,VIN,0.007471673628863166,35,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (3, 4), (3, 5), (4, 5), (4, 6), (4, 7), (4, 8), (3, 8), (2, 8), (2, 7), (3, 7), (3, 6), (2, 6), (2, 7), (1, 7), (1, 6), (1, 5), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11)]",
6329,VIN_REPLAN,0.0074396065303257534,35,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (3, 4), (3, 5), (4, 5), (4, 6), (4, 7), (4, 8), (3, 8), (2, 8), (2, 7), (3, 7), (3, 6), (2, 6), (2, 7), (1, 7), (1, 6), (1, 5), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11)]"
12600,VI,0.01740827895047372,58,True,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 14), (4, 14), (4, 15), (3, 15), (3, 16), (2, 16), (2, 15), (2, 14), (3, 14), (4, 14), (5, 14), (6, 14), (7, 14), (7, 13), (7, 12), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (13, 12), (12, 12), (13, 12), (13, 11), (14, 11), (15, 11), (15, 10), (15, 9), (16, 9), (16, 8), (16, 7), (17, 7), (18, 7), (18, 6), (18, 5), (19, 5), (19, 6)]",Goal Reached,,
12600,VIN,0.0074047791330437915,58,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 14), (4, 14), (4, 15), (3, 15), (3, 16), (2, 16), (2, 15), (2, 16), (3, 16), (4, 16), (4, 15), (5, 15), (6, 15), (6, 14), (7, 14), (7, 13), (7, 12), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (12, 12), (13, 12), (13, 11), (14, 11), (15, 11), (15, 10), (15, 9), (16, 9), (16, 8), (16, 7), (17, 7), (18, 7), (18, 6), (18, 5), (19, 5), (19, 6)]",
12600,VIN_REPLAN,0.0061744631153263455,73,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 8), (6, 8), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (6, 13), (5, 13), (5, 14), (5, 15), (4, 15), (3, 15), (3, 14), (3, 13), (4, 13), (4, 14), (4, 15), (4, 16), (3, 16), (2, 16), (2, 15), (2, 14), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (7, 13), (7, 12), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (12, 12), (12, 13), (12, 12), (12, 11), (13, 11), (14, 11), (15, 11), (16, 11), (16, 11), (15, 11), (15, 10), (15, 9), (16, 9), (16, 8), (16, 7), (17, 7), (18, 7), (18, 6), (18, 5), (19, 5), (19, 6)]"
7158,VI,0.016742193952519843,48,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (4, 10), (3, 10), (2, 10), (2, 11), (1, 11), (1, 12), (1, 13), (2, 13), (2, 14), (2, 15), (3, 15), (2, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (12, 8), (13, 8)]",Goal Reached,,
7158,VIN,0.007502969430417431,50,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (5, 9), (5, 10), (4, 10), (3, 10), (2, 10), (2, 11), (1, 11), (1, 12), (1, 13), (2, 13), (2, 14), (2, 15), (3, 15), (2, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (12, 8), (13, 8)]",
7158,VIN_REPLAN,0.005875611305236816,80,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (5, 9), (5, 10), (4, 10), (3, 10), (2, 10), (2, 11), (2, 11), (1, 11), (1, 12), (1, 13), (2, 13), (2, 14), (1, 14), (1, 13), (1, 12), (1, 13), (1, 14), (1, 15), (2, 15), (3, 15), (3, 15), (2, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (6, 11), (7, 11), (7, 12), (7, 13), (8, 13), (8, 14), (8, 15), (9, 15), (10, 15), (11, 15), (11, 14), (12, 14), (12, 13), (13, 13), (13, 12), (14, 12), (14, 11), (14, 10), (14, 9), (14, 8), (14, 7), (15, 7), (15, 6), (16, 6), (16, 5), (16, 4), (15, 4), (14, 4), (14, 5), (14, 6), (13, 6), (13, 7), (13, 8)]"
18396,VI,0.01936584881373814,36,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (5, 4), (5, 5), (5, 6), (5, 5), (5, 4), (6, 4), (5, 4), (5, 5), (5, 6), (4, 6), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (9, 13), (10, 13)]",Goal Reached,,
18396,VIN,0.007486307259761926,34,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (5, 6), (5, 5), (5, 4), (6, 4), (5, 4), (5, 5), (5, 6), (4, 6), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (9, 13), (10, 13)]",
18396,VIN_REPLAN,0.00593893187386649,35,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (5, 6), (5, 5), (5, 4), (6, 4), (6, 4), (5, 4), (5, 5), (5, 6), (4, 6), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (9, 13), (10, 13)]"
11110,VI,0.011150338433005592,12,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (8, 1), (8, 2), (8, 3)]",Goal Reached,,
11110,VIN,0.008103348992087624,12,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (8, 1), (8, 2), (8, 3)]",
11110,VIN_REPLAN,0.007063905398050944,12,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (8, 1), (8, 2), (8, 3)]"
16780,VI,0.017685058640270698,42,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 7), (2, 7), (2, 8), (3, 8), (4, 8), (5, 8), (5, 9), (4, 9), (3, 9), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (8, 14), (8, 15), (8, 16), (8, 17), (9, 17), (10, 17), (10, 18), (11, 18), (11, 19), (10, 19), (9, 19), (8, 19), (8, 18), (7, 18), (7, 17), (7, 16)]",Goal Reached,,
16780,VIN,0.007468214574849831,54,True,,Goal Reached,"[(0, 0), (0, 1), (0, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (5, 8), (5, 9), (4, 9), (3, 9), (3, 8), (2, 8), (2, 7), (2, 8), (2, 9), (2, 10), (1, 10), (1, 9), (1, 8), (1, 9), (2, 9), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (8, 14), (8, 15), (8, 16), (8, 17), (9, 17), (10, 17), (10, 18), (11, 18), (11, 19), (10, 19), (9, 19), (8, 19), (8, 18), (7, 18), (7, 17), (7, 16)]",
16780,VIN_REPLAN,0.007053046856286391,106,True,,Goal Reached,,"[(0, 0), (0, 0), (0, 1), (0, 2), (0, 3), (1, 3), (2, 3), (2, 3), (1, 3), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 7), (2, 7), (2, 8), (3, 8), (4, 8), (4, 9), (5, 9), (5, 10), (4, 10), (3, 10), (3, 9), (2, 9), (2, 10), (1, 10), (1, 9), (1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (6, 9), (6, 10), (6, 10), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (8, 14), (8, 15), (8, 16), (8, 17), (9, 17), (9, 18), (9, 19), (10, 19), (11, 19), (11, 18), (12, 18), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (16, 16), (16, 15), (17, 15), (18, 15), (19, 15), (19, 14), (19, 13), (19, 12), (19, 11), (19, 10), (19, 9), (19, 8), (19, 7), (19, 6), (19, 5), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (18, 14), (18, 15), (18, 16), (17, 16), (17, 16), (16, 16), (16, 17), (16, 18), (16, 19), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (8, 18), (7, 18), (7, 17), (7, 16)]"
14508,VI,0.023280752116236193,30,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (5, 1), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (12, 1), (11, 1), (11, 0), (10, 0), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (6, 2), (5, 2), (4, 2), (4, 3)]",Goal Reached,,
14508,VIN,0.007368144168648669,94,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (5, 1), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (12, 1), (11, 1), (11, 0), (12, 0), (11, 0), (10, 0), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (5, 7), (5, 8), (5, 9), (5, 10), (4, 10), (4, 11), (4, 12), (4, 13), (3, 13), (3, 14), (2, 14), (2, 13), (1, 13), (1, 14), (1, 15), (2, 15), (3, 15), (4, 15), (5, 15), (6, 15), (7, 15), (7, 16), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (12, 17), (12, 18), (13, 18), (14, 18), (14, 17), (13, 17), (13, 18), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (8, 18), (8, 17), (8, 16), (8, 15), (8, 14), (8, 13), (7, 13), (7, 12), (7, 11), (7, 10), (6, 10), (6, 9), (6, 8), (6, 7), (5, 7), (5, 6), (5, 5), (4, 5), (4, 4), (4, 3)]",
14508,VIN_REPLAN,0.007507504914936266,95,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (5, 1), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (12, 1), (11, 1), (11, 0), (12, 0), (11, 0), (10, 0), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (5, 7), (5, 8), (5, 9), (5, 10), (4, 10), (4, 11), (4, 12), (4, 13), (3, 13), (3, 14), (2, 14), (2, 13), (1, 13), (1, 14), (1, 15), (2, 15), (3, 15), (4, 15), (5, 15), (5, 15), (6, 15), (7, 15), (7, 16), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (12, 17), (12, 18), (13, 18), (14, 18), (14, 17), (13, 17), (13, 18), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (8, 18), (8, 17), (8, 16), (8, 15), (8, 14), (8, 13), (7, 13), (7, 12), (7, 11), (7, 10), (6, 10), (6, 9), (6, 8), (6, 7), (5, 7), (5, 6), (5, 5), (4, 5), (4, 4), (4, 3)]"
18642,VI,0.024721418108258928,8,True,"[(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 2), (2, 2), (2, 3)]",Goal Reached,,
18642,VIN,0.007537296840122768,8,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 2), (2, 2), (2, 3)]",
18642,VIN_REPLAN,0.006811350584030151,8,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 2), (2, 2), (2, 3)]"
13149,VI,0.011699422200520834,16,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 7), (8, 7)]",Goal Reached,,
13149,VIN,0.007400719324747721,16,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 7), (8, 7)]",
13149,VIN_REPLAN,0.007204383611679077,16,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 7), (8, 7)]"
7681,VI,0.02147905301239531,119,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (5, 5), (4, 5), (4, 6), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (9, 18), (9, 17), (9, 16), (9, 15), (10, 15), (10, 14), (10, 13), (9, 13), (8, 13), (8, 14), (8, 15), (7, 15), (7, 16), (6, 16), (6, 15), (5, 15), (4, 15), (4, 16), (4, 17), (4, 18), (5, 18), (6, 18), (7, 18), (7, 17), (8, 17), (8, 16), (8, 15), (8, 14), (8, 13), (8, 12), (9, 12), (9, 13), (8, 13), (7, 13), (6, 13), (5, 13), (4, 13), (4, 14), (5, 14), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 18), (12, 18), (13, 18), (14, 18), (15, 18), (16, 18), (17, 18), (18, 18), (19, 18), (19, 17), (19, 16), (19, 15), (19, 14), (19, 13), (19, 12), (19, 11)]",Goal Reached,,
7681,VIN,0.007443232079074808,147,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (8, 2), (8, 3), (8, 4), (8, 5), (7, 5), (6, 5), (5, 5), (5, 4), (4, 4), (4, 5), (4, 6), (4, 7), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (4, 2), (5, 2), (6, 2), (6, 1), (7, 1), (8, 1), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (8, 12), (8, 13), (8, 14), (7, 14), (7, 13), (7, 14), (7, 15), (8, 15), (8, 16), (8, 17), (8, 18), (9, 18), (9, 17), (9, 16), (9, 15), (10, 15), (10, 14), (10, 13), (9, 13), (8, 13), (7, 13), (7, 12), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (7, 16), (7, 17), (7, 18), (6, 18), (5, 18), (4, 18), (4, 17), (4, 16), (4, 15), (5, 15), (5, 14), (5, 13), (4, 13), (4, 14), (5, 14), (5, 13), (5, 12), (6, 12), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (6, 2), (6, 3), (6, 4), (5, 4), (5, 5), (5, 6), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 8), (17, 9), (18, 9), (18, 10), (19, 10), (19, 11)]",
7681,VIN_REPLAN,0.0073067357463221395,155,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (8, 2), (8, 3), (8, 4), (8, 5), (7, 5), (6, 5), (5, 5), (5, 4), (4, 4), (4, 5), (4, 6), (4, 7), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (4, 2), (5, 2), (6, 2), (6, 1), (7, 1), (8, 1), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (8, 12), (8, 13), (8, 14), (7, 14), (7, 13), (7, 14), (7, 15), (8, 15), (8, 16), (8, 17), (8, 18), (9, 18), (9, 17), (9, 16), (9, 15), (10, 15), (10, 14), (10, 13), (9, 13), (8, 13), (7, 13), (7, 12), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (7, 16), (7, 17), (7, 18), (6, 18), (5, 18), (4, 18), (4, 17), (4, 16), (4, 15), (5, 15), (5, 14), (5, 13), (4, 13), (4, 14), (5, 14), (5, 13), (5, 12), (6, 12), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (6, 2), (6, 3), (6, 4), (5, 4), (5, 5), (5, 6), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (18, 7), (19, 7), (19, 8), (19, 8), (19, 7), (18, 7), (17, 7), (17, 8), (17, 9), (17, 10), (18, 10), (19, 10), (19, 11)]"
11105,VI,0.021393845478693645,121,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 7), (1, 8), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 12), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (7, 10), (7, 9), (6, 9), (5, 9), (5, 8), (6, 8), (6, 7), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (6, 12), (5, 12), (5, 13), (4, 13), (3, 13), (2, 13), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (4, 12), (5, 12), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (6, 19), (7, 19), (8, 19), (8, 18), (9, 18), (10, 18), (11, 18), (11, 19), (12, 19), (12, 18), (13, 18), (14, 18), (15, 18), (15, 19), (16, 19), (17, 19), (18, 19), (19, 19), (19, 18), (19, 17), (18, 17), (17, 17), (16, 17), (15, 17), (14, 17), (13, 17), (12, 17), (13, 17), (13, 16), (14, 16), (15, 16), (16, 16), (17, 16), (18, 16), (18, 15), (19, 15), (19, 14), (19, 13), (19, 12), (19, 11), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (14, 15), (13, 15), (13, 16), (13, 17), (12, 17), (11, 17), (11, 18), (10, 18), (9, 18), (9, 17), (8, 17), (7, 17), (7, 18), (6, 18)]",Goal Reached,,
11105,VIN,0.00741781128777398,37,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7), (6, 8), (6, 9), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (4, 11), (4, 12), (3, 12), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 12), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18)]",
11105,VIN_REPLAN,0.006013475480626841,61,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7), (6, 8), (6, 9), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (5, 12), (5, 13), (4, 13), (3, 13), (3, 12), (3, 11), (2, 11), (2, 12), (2, 13), (2, 12), (2, 11), (2, 10), (2, 9), (3, 9), (3, 9), (2, 9), (2, 8), (2, 7), (3, 7), (4, 7), (4, 8), (5, 8), (5, 9), (5, 8), (5, 9), (5, 9), (6, 9), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (6, 11), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18)]"
