seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
17164,PUCT,0.44884642601013186,51,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (13, 1), (13, 2), (13, 3), (13, 4), (13, 5), (14, 5), (15, 5), (15, 6), (16, 6), (17, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (14, 13), (14, 12), (15, 12), (15, 11), (14, 11), (13, 11), (13, 10), (12, 10), (12, 11), (12, 12), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13)]"
7027,VI,0.024007603526115417,17,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (8, 5), (9, 5), (9, 4), (10, 4)]",Goal Reached,,
7027,VIN,0.007518410682678223,31,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (9, 4), (9, 5), (10, 5), (10, 6), (10, 7), (9, 7), (9, 8), (8, 8), (7, 8), (7, 7), (7, 6), (7, 5), (8, 5), (9, 5), (10, 5), (11, 5), (11, 4), (10, 4)]",
7027,PUCT,0.45133959452311195,31,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (9, 4), (9, 5), (10, 5), (10, 6), (10, 7), (9, 7), (9, 8), (8, 8), (7, 8), (7, 7), (7, 6), (7, 5), (8, 5), (9, 5), (10, 5), (11, 5), (11, 4), (10, 4)]"
10079,VI,0.02328526178995768,16,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (7, 6), (8, 6), (8, 5)]",Goal Reached,,
10079,VIN,0.007582341923433191,18,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (7, 6), (7, 7), (8, 7), (8, 6), (8, 5)]",
10079,PUCT,0.45116496086120605,16,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (7, 6), (8, 6), (8, 5)]"
9090,VI,0.0220608191056685,56,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (5, 6), (6, 6), (6, 7), (6, 8), (5, 8), (4, 8), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (1, 13), (1, 12), (1, 13), (1, 14), (0, 14), (0, 13), (0, 12), (0, 11), (1, 11), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (3, 15), (4, 15), (5, 15), (6, 15), (7, 15), (8, 15), (9, 15), (10, 15), (11, 15), (11, 16), (12, 16), (12, 17), (13, 17), (14, 17), (14, 18), (14, 19)]",Goal Reached,,
9090,VIN,0.007635586078350361,66,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (5, 8), (5, 7), (4, 7), (4, 8), (4, 9), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (6, 7), (6, 6), (5, 6), (4, 6), (3, 6), (3, 7), (3, 8), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (1, 14), (1, 13), (1, 12), (1, 11), (0, 11), (0, 12), (0, 13), (0, 14), (1, 14), (2, 14), (2, 15), (3, 15), (4, 15), (5, 15), (6, 15), (7, 15), (8, 15), (9, 15), (9, 16), (10, 16), (11, 16), (12, 16), (12, 17), (13, 17), (14, 17), (14, 18), (14, 19)]",
9090,PUCT,0.45146014507000265,66,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (5, 8), (5, 7), (4, 7), (4, 8), (4, 9), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (6, 7), (6, 6), (5, 6), (4, 6), (3, 6), (3, 7), (3, 8), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (1, 14), (1, 13), (1, 12), (1, 11), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (1, 15), (2, 15), (3, 15), (4, 15), (5, 15), (6, 15), (7, 15), (8, 15), (9, 15), (9, 16), (10, 16), (11, 16), (12, 16), (12, 17), (13, 17), (14, 17), (14, 18), (14, 19)]"
10733,VI,0.024292447016789363,66,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 10), (1, 11), (2, 11), (3, 11), (3, 12), (4, 12), (4, 13), (4, 14), (4, 15), (3, 15), (2, 15), (2, 14), (1, 14), (1, 13), (1, 12), (2, 12), (2, 13), (3, 13), (4, 13), (5, 13), (5, 12), (5, 11), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (12, 10), (12, 11), (12, 12), (12, 13), (12, 14), (13, 14), (13, 15), (14, 15), (15, 15), (15, 14), (16, 14), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (18, 7), (18, 6), (18, 5), (18, 4), (19, 4), (19, 5), (19, 6)]",Goal Reached,,
10733,VIN,0.008366536490524872,80,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 12), (4, 13), (4, 14), (4, 15), (3, 15), (2, 15), (2, 14), (2, 13), (2, 12), (1, 12), (1, 11), (1, 10), (2, 10), (2, 11), (3, 11), (4, 11), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (4, 15), (3, 15), (3, 14), (3, 13), (2, 13), (1, 13), (1, 14), (0, 14), (0, 15), (1, 15), (2, 15), (3, 15), (4, 15), (5, 15), (6, 15), (7, 15), (8, 15), (9, 15), (10, 15), (11, 15), (12, 15), (13, 15), (13, 14), (14, 14), (15, 14), (15, 15), (16, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (18, 6), (18, 5), (18, 4), (19, 4), (19, 5), (19, 6)]",
10733,PUCT,0.46400612666283125,82,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (2, 12), (3, 12), (4, 12), (4, 13), (4, 14), (4, 15), (3, 15), (2, 15), (2, 14), (3, 14), (3, 13), (3, 12), (3, 11), (4, 11), (5, 11), (5, 12), (4, 12), (3, 12), (3, 11), (2, 11), (2, 12), (1, 12), (1, 13), (1, 14), (0, 14), (1, 14), (1, 15), (2, 15), (3, 15), (4, 15), (5, 15), (5, 14), (5, 13), (5, 12), (5, 11), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (12, 10), (13, 10), (13, 11), (13, 12), (13, 13), (13, 14), (14, 14), (14, 15), (15, 15), (15, 14), (16, 14), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (18, 6), (18, 5), (18, 4), (19, 4), (19, 5), (19, 6)]"
19394,VI,0.017980789897417783,100,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (12, 1), (13, 1), (13, 2), (14, 2), (15, 2), (15, 3), (14, 3), (14, 4), (13, 4), (12, 4), (12, 3), (11, 3), (11, 4), (11, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (11, 9), (11, 10), (11, 11), (11, 12), (12, 12), (12, 13), (11, 13), (10, 13), (9, 13), (9, 14), (8, 14), (8, 15), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (12, 18), (13, 18), (14, 18), (14, 17), (14, 16), (15, 16), (15, 17), (16, 17), (16, 18), (16, 19), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (9, 18), (8, 18), (8, 17), (9, 17), (9, 16), (9, 15), (10, 15), (10, 14), (11, 14), (12, 14), (13, 14), (13, 13), (13, 12), (13, 11), (13, 10), (14, 10), (15, 10), (16, 10), (16, 9), (17, 9), (16, 9), (16, 8), (16, 7), (16, 6), (16, 5), (17, 5), (16, 5), (15, 5), (14, 5), (13, 5), (13, 6), (12, 6), (12, 7)]",Goal Reached,,
19394,VIN,0.008324402349966543,28,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (12, 1), (13, 1), (13, 2), (14, 2), (15, 2), (15, 3), (14, 3), (14, 4), (13, 4), (12, 4), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7)]",
19394,PUCT,0.4812314510345459,28,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (15, 3), (14, 3), (14, 4), (13, 4), (12, 4), (12, 5), (13, 5), (13, 6), (12, 6), (12, 7)]"
