seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
18099,VIN,0.0066027207808061076,56,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (13, 10), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 15), (13, 15), (12, 15), (12, 14), (12, 13), (11, 13), (11, 12), (11, 11), (11, 10), (10, 10), (10, 11), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (18, 11), (18, 10), (18, 9), (18, 8), (18, 7), (19, 7), (19, 6)]",
18099,PUCT,0.39979308301752264,56,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (13, 10), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 15), (13, 15), (12, 15), (12, 14), (12, 13), (11, 13), (11, 12), (11, 11), (11, 10), (10, 10), (10, 11), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (18, 11), (18, 10), (18, 9), (18, 8), (18, 7), (19, 7), (19, 6)]"
6656,VI,0.01987265998666937,45,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 6), (2, 6), (2, 7), (2, 8), (1, 8), (1, 7), (1, 6), (1, 5), (1, 6), (1, 7), (0, 7), (0, 8), (1, 8), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (18, 2)]",Goal Reached,,
6656,VIN,0.006470808857365658,77,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (1, 8), (1, 7), (1, 6), (0, 6), (0, 5), (1, 5), (2, 5), (2, 6), (2, 7), (2, 8), (1, 8), (0, 8), (1, 8), (1, 7), (0, 7), (1, 7), (1, 8), (2, 8), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (5, 11), (5, 12), (6, 12), (6, 13), (7, 13), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 19), (10, 19), (11, 19), (11, 18), (12, 18), (13, 18), (13, 17), (14, 17), (15, 17), (15, 16), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (15, 10), (15, 9), (15, 8), (15, 7), (15, 6), (15, 5), (16, 5), (16, 4), (17, 4), (18, 4), (19, 4), (19, 3), (19, 2), (19, 1), (18, 1), (18, 2)]",
6656,PUCT,0.3961691520152948,79,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (1, 8), (1, 7), (1, 6), (0, 6), (0, 5), (1, 5), (2, 5), (2, 6), (2, 7), (1, 7), (1, 8), (0, 8), (1, 8), (1, 7), (0, 7), (0, 8), (1, 8), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (5, 11), (5, 12), (6, 12), (6, 13), (7, 13), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 19), (10, 19), (11, 19), (11, 18), (12, 18), (13, 18), (13, 17), (14, 17), (15, 17), (14, 17), (15, 17), (15, 16), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (15, 10), (16, 10), (16, 9), (16, 8), (16, 7), (16, 6), (16, 5), (16, 4), (17, 4), (18, 4), (19, 4), (19, 3), (19, 2), (19, 1), (18, 1), (18, 2)]"
18388,VI,0.022378397636673077,148,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (14, 1), (14, 2), (13, 2), (12, 2), (12, 1), (12, 2), (11, 2), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (19, 6), (19, 7), (18, 7), (18, 8), (18, 9), (19, 9), (19, 10), (18, 10), (17, 10), (16, 10), (16, 11), (16, 12), (15, 12), (15, 13), (15, 14), (15, 15), (15, 16), (14, 16), (13, 16), (13, 15), (13, 14), (12, 14), (12, 13), (11, 13), (10, 13), (9, 13), (9, 14), (9, 15), (10, 15), (10, 16), (10, 17), (10, 18), (9, 18), (8, 18), (8, 17), (8, 16), (9, 16), (10, 16), (11, 16), (11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (15, 13), (14, 13), (14, 12), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (8, 13), (8, 14), (8, 15), (7, 15), (6, 15), (5, 15), (5, 16), (5, 17), (4, 17), (4, 16), (4, 15), (4, 14), (4, 13), (5, 13), (6, 13), (7, 13), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (6, 18), (6, 17), (6, 16), (6, 15), (6, 14), (5, 14), (5, 13), (5, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (16, 13), (16, 12), (16, 11), (16, 10), (16, 9), (16, 8), (16, 7), (16, 6), (16, 5)]",Goal Reached,,
18388,VIN,0.006482525389323863,130,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (14, 1), (14, 2), (13, 2), (12, 2), (12, 1), (11, 1), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (11, 13), (12, 13), (12, 14), (13, 14), (14, 14), (15, 14), (15, 13), (15, 12), (14, 12), (14, 13), (14, 14), (14, 15), (14, 16), (13, 16), (13, 17), (12, 17), (11, 17), (10, 17), (10, 18), (9, 18), (8, 18), (8, 17), (9, 17), (9, 16), (10, 16), (10, 15), (9, 15), (9, 14), (9, 13), (9, 12), (8, 12), (7, 12), (7, 13), (6, 13), (6, 14), (6, 15), (6, 16), (5, 16), (5, 17), (4, 17), (4, 16), (4, 15), (4, 14), (4, 13), (5, 13), (5, 14), (6, 14), (7, 14), (8, 14), (8, 15), (8, 16), (8, 17), (7, 17), (7, 18), (6, 18), (5, 18), (6, 18), (6, 17), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (11, 16), (12, 16), (13, 16), (14, 16), (15, 16), (15, 17), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (16, 12), (16, 11), (16, 10), (17, 10), (18, 10), (18, 9), (19, 9), (19, 8), (19, 7), (19, 6), (18, 6), (18, 7), (17, 7), (16, 7), (16, 8), (16, 7), (16, 6), (17, 6), (17, 5), (17, 4), (17, 5), (16, 5)]",
18388,PUCT,0.4202345889547597,116,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (14, 1), (14, 2), (13, 2), (12, 2), (12, 1), (11, 1), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (12, 13), (12, 14), (13, 14), (14, 14), (15, 14), (15, 13), (15, 12), (16, 12), (16, 13), (16, 14), (16, 15), (15, 15), (15, 16), (14, 16), (13, 16), (13, 17), (12, 17), (11, 17), (10, 17), (10, 16), (10, 17), (10, 18), (9, 18), (8, 18), (8, 17), (9, 17), (9, 16), (9, 15), (10, 15), (10, 14), (10, 13), (9, 13), (9, 14), (8, 14), (8, 15), (8, 16), (7, 16), (7, 17), (6, 17), (5, 17), (5, 16), (5, 15), (6, 15), (5, 15), (5, 14), (4, 14), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (16, 11), (16, 10), (17, 10), (18, 10), (18, 9), (19, 9), (19, 8), (19, 7), (19, 6), (18, 6), (18, 7), (18, 8), (17, 8), (16, 8), (16, 7), (16, 6), (17, 6), (17, 5), (17, 4), (16, 4), (16, 5)]"
9603,VI,0.019155398854669534,54,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (5, 1), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (7, 6), (7, 5), (7, 4), (8, 4), (8, 3), (7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (2, 3), (1, 3), (1, 2), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (3, 6), (3, 7), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13)]",Goal Reached,,
9603,VIN,0.0075244759068344574,34,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (7, 6), (8, 6), (8, 5), (8, 4), (8, 3), (7, 3), (6, 3), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (8, 12), (8, 13)]",
9603,PUCT,0.42529089884324506,44,False,,Live Lock Detected,,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (7, 6), (7, 5), (8, 5), (8, 4), (8, 3), (7, 3), (6, 3), (5, 3), (4, 3), (4, 2), (4, 1), (4, 0), (5, 0), (5, 1), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (1, 1), (1, 2)]"
7356,VI,0.023604589350083294,69,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (12, 5), (12, 6), (12, 7), (13, 7), (13, 8), (13, 9), (14, 9), (14, 10), (14, 11), (15, 11), (16, 11), (16, 10), (16, 9), (17, 9), (17, 8), (16, 8), (16, 7), (16, 6), (15, 6), (14, 6), (14, 7), (14, 8), (13, 8), (12, 8), (12, 9), (11, 9), (11, 10), (11, 11), (11, 12), (11, 13), (11, 14), (10, 14), (10, 15), (9, 15), (8, 15), (7, 15), (7, 16), (6, 16), (7, 16), (8, 16), (8, 17), (9, 17), (10, 17), (11, 17), (11, 18), (11, 19), (10, 19), (11, 19), (12, 19), (12, 18), (12, 17), (12, 16)]",Goal Reached,,
7356,VIN,0.006713956594467163,73,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (12, 5), (12, 6), (12, 7), (13, 7), (13, 8), (13, 9), (14, 9), (14, 10), (15, 10), (15, 9), (15, 8), (15, 7), (15, 6), (14, 6), (14, 7), (14, 8), (15, 8), (16, 8), (17, 8), (17, 9), (17, 10), (16, 10), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12), (11, 13), (11, 14), (10, 14), (10, 15), (9, 15), (8, 15), (8, 16), (7, 16), (7, 15), (6, 15), (6, 16), (7, 16), (7, 17), (8, 17), (9, 17), (10, 17), (11, 17), (11, 18), (11, 19), (10, 19), (10, 18), (11, 18), (12, 18), (12, 17), (12, 16)]",
7356,PUCT,0.40744719311997696,75,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (13, 5), (13, 6), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (13, 10), (13, 9), (13, 8), (13, 7), (14, 7), (15, 7), (15, 6), (16, 6), (16, 7), (16, 8), (17, 8), (17, 9), (17, 10), (16, 10), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (12, 10), (12, 9), (12, 8), (12, 7), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (10, 17), (9, 17), (8, 17), (8, 16), (7, 16), (6, 16), (6, 15), (7, 15), (8, 15), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14), (12, 15), (12, 16)]"
17277,VI,0.015350341796875,20,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (8, 5), (8, 4), (8, 3), (8, 2), (9, 2)]",Goal Reached,,
17277,VIN,0.006541139201114052,20,True,,Goal Reached,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (8, 5), (8, 4), (8, 3), (8, 2), (9, 2)]",
17277,PUCT,0.3976603809155916,20,True,,Goal Reached,,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (8, 5), (8, 4), (8, 3), (8, 2), (9, 2)]"
6446,VI,0.020413847196669804,43,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (7, 10), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (11, 10), (12, 10), (12, 9), (13, 9), (13, 10), (13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (9, 13), (8, 13), (7, 13), (7, 12), (8, 12), (9, 12), (9, 11), (9, 10), (10, 10)]",Goal Reached,,
6446,VIN,0.006540707179478237,43,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (7, 10), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (11, 10), (12, 10), (12, 9), (13, 9), (13, 10), (13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (9, 13), (8, 13), (7, 13), (7, 12), (8, 12), (9, 12), (9, 11), (9, 10), (10, 10)]",
6446,PUCT,0.3982601052238828,43,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (7, 10), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (11, 10), (12, 10), (12, 9), (13, 9), (13, 10), (13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (9, 13), (8, 13), (7, 13), (7, 12), (8, 12), (9, 12), (9, 11), (9, 10), (10, 10)]"
6907,VI,0.016482534079716123,30,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (4, 4), (5, 4), (5, 5), (4, 5), (4, 4), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14)]",Goal Reached,,
6907,VIN,0.00643803333414012,30,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (4, 4), (5, 4), (5, 5), (4, 5), (4, 4), (4, 3), (5, 3), (5, 4), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 11), (7, 12), (8, 12), (9, 12), (9, 13), (9, 14)]",
6907,PUCT,0.3917706423792346,30,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (4, 4), (5, 4), (5, 5), (4, 5), (4, 4), (4, 3), (5, 3), (5, 4), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 11), (7, 12), (8, 12), (9, 12), (9, 13), (9, 14)]"
17446,VI,0.027227338754905843,54,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (9, 9), (9, 10), (10, 10), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (11, 17), (12, 17), (13, 17), (13, 18), (14, 18), (14, 19), (15, 19), (15, 18), (15, 17), (14, 17), (14, 16), (15, 16), (16, 16), (17, 16), (17, 15), (18, 15), (18, 14), (18, 13), (18, 12), (19, 12), (19, 13), (19, 14), (19, 15), (18, 15), (17, 15), (16, 15)]",Goal Reached,,
17446,VIN,0.0069879889488220215,12,False,,Live Lock Detected,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (0, 2), (1, 2), (0, 2), (1, 2), (0, 2), (1, 2)]",
17446,PUCT,0.40546424248639273,17,False,,Live Lock Detected,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (3, 1), (2, 1), (1, 1), (2, 1), (1, 1), (1, 2), (0, 2), (1, 2), (2, 2), (1, 2), (0, 2)]"
18545,VI,0.015180508295694986,16,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (12, 1), (13, 1), (13, 2)]",Goal Reached,,
18545,VIN,0.006652704874674479,16,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (12, 1), (13, 1), (13, 2)]",
18545,PUCT,0.40858133633931476,16,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (12, 1), (13, 1), (13, 2)]"
19638,VI,0.01587824821472168,21,True,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (10, 7), (10, 8), (11, 8), (12, 8)]",Goal Reached,,
19638,VIN,0.006472945213317871,21,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (10, 7), (10, 8), (11, 8), (12, 8)]",
19638,PUCT,0.41761208772659303,21,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (10, 7), (10, 8), (11, 8), (12, 8)]"
8843,VI,0.021242488514293324,56,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (7, 2), (7, 1), (7, 2), (7, 3), (7, 4), (6, 4), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (17, 4), (17, 3), (18, 3), (18, 4), (18, 5), (18, 6), (17, 6), (16, 6), (15, 6), (15, 5), (15, 4), (15, 3), (16, 3), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (4, 5)]",Goal Reached,,
8843,VIN,0.006494212150573731,20,False,,Live Lock Detected,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (7, 2), (7, 3), (7, 4), (6, 4), (7, 4), (7, 3), (7, 2), (7, 1), (7, 2)]",
8843,PUCT,0.39544005393981935,20,False,,Live Lock Detected,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (7, 2), (7, 3), (7, 4), (6, 4), (7, 4), (7, 3), (7, 2), (7, 1), (7, 2)]"
19918,VI,0.020301854610443114,41,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (6, 6), (7, 6), (7, 7), (8, 7), (8, 8), (8, 9), (9, 9), (10, 9), (11, 9), (12, 9), (13, 9), (13, 10), (13, 11), (14, 11), (15, 11), (16, 11), (16, 10), (16, 9), (16, 8), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 14), (18, 14)]",Goal Reached,,
19918,VIN,0.006454187996533452,99,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (6, 6), (7, 6), (8, 6), (8, 7), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (7, 8), (6, 8), (6, 7), (7, 7), (7, 8), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (9, 16), (9, 17), (9, 18), (9, 19), (8, 19), (8, 18), (8, 17), (9, 17), (10, 17), (11, 17), (11, 16), (11, 15), (11, 14), (10, 14), (9, 14), (9, 13), (8, 13), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (8, 19), (9, 19), (10, 19), (10, 18), (10, 17), (10, 16), (10, 15), (11, 15), (11, 14), (11, 13), (12, 13), (13, 13), (13, 12), (13, 11), (13, 10), (13, 9), (12, 9), (11, 9), (10, 9), (10, 8), (10, 7), (10, 6), (11, 6), (12, 6), (12, 7), (12, 8), (12, 9), (13, 9), (14, 9), (15, 9), (16, 9), (16, 8), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 14), (18, 14)]",
19918,PUCT,0.4049096594051439,99,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (6, 6), (7, 6), (8, 6), (8, 7), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (7, 8), (6, 8), (6, 7), (7, 7), (7, 8), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (9, 16), (9, 17), (9, 18), (9, 19), (8, 19), (8, 18), (8, 17), (9, 17), (10, 17), (11, 17), (11, 16), (11, 15), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (8, 19), (9, 19), (10, 19), (10, 18), (10, 17), (10, 16), (10, 15), (9, 15), (9, 14), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (13, 12), (13, 11), (13, 10), (13, 9), (12, 9), (11, 9), (10, 9), (10, 8), (10, 7), (10, 6), (11, 6), (12, 6), (12, 7), (12, 8), (12, 9), (13, 9), (14, 9), (15, 9), (16, 9), (16, 8), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 14), (18, 14)]"
6656,VI,0.019875537265430798,45,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 6), (2, 6), (2, 7), (2, 8), (1, 8), (1, 7), (1, 6), (1, 5), (1, 6), (1, 7), (0, 7), (0, 8), (1, 8), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (18, 2)]",Goal Reached,,
6656,VIN,0.006499986899526496,77,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (1, 8), (1, 7), (1, 6), (0, 6), (0, 5), (1, 5), (2, 5), (2, 6), (2, 7), (2, 8), (1, 8), (0, 8), (1, 8), (1, 7), (0, 7), (1, 7), (1, 8), (2, 8), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (5, 11), (5, 12), (6, 12), (6, 13), (7, 13), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 19), (10, 19), (11, 19), (11, 18), (12, 18), (13, 18), (13, 17), (14, 17), (15, 17), (15, 16), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (15, 10), (15, 9), (15, 8), (15, 7), (15, 6), (15, 5), (16, 5), (16, 4), (17, 4), (18, 4), (19, 4), (19, 3), (19, 2), (19, 1), (18, 1), (18, 2)]",
6656,PUCT,0.39491421137100613,79,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (1, 8), (1, 7), (1, 6), (0, 6), (0, 5), (1, 5), (2, 5), (2, 6), (2, 7), (1, 7), (1, 8), (0, 8), (1, 8), (1, 7), (0, 7), (0, 8), (1, 8), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (5, 11), (5, 12), (6, 12), (6, 13), (7, 13), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 19), (10, 19), (11, 19), (11, 18), (12, 18), (13, 18), (13, 17), (14, 17), (15, 17), (14, 17), (15, 17), (15, 16), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (15, 10), (16, 10), (16, 9), (16, 8), (16, 7), (16, 6), (16, 5), (16, 4), (17, 4), (18, 4), (19, 4), (19, 3), (19, 2), (19, 1), (18, 1), (18, 2)]"
